pair_id,gold_label,detector_relationship,topic_similarity,outcome_divergence,significance,confidence_weight,temporal_decay,decision_type_a,decision_type_b,agent_a,agent_b,same_project,same_agent,days_apart,severity,category,scoring_method,len_a,len_b,in_recoded_subset
pair_0470,related_not_contradicting,contradiction,0.7331977296310074,0.348098634810164,0.15547630163696138,0.7597367874909636,0.8018213459900849,bug_fix,architecture,claude-code,codex-mcp-client,t,f,22.087,high,strategic,llm_v2,452,257,f
pair_0471,supersession,contradiction,0.7798136387177602,0.2889333772495516,0.11500940276598529,0.6572670951236461,0.7766098901404391,architecture,architecture,claude-code,planner,t,f,25.282,critical,strategic,llm_v2,1064,1936,f
pair_0472,contradiction,contradiction,0.7517437896876714,0.22349395604447764,0.12934566063838765,0.7699350432455755,0.9999128384470528,code_review,architecture,codex-mcp-client,staff-engineer,t,f,0.009,high,factual,llm_v2,659,1547,t
pair_0473,related_not_contradicting,contradiction,0.7590590260673334,0.27960946117952645,0.13930245745112507,0.7589466309009526,0.8648088574525434,investigation,deployment,investigator,claude-code,t,f,14.525,high,factual,llm_v2,1805,973,f
pair_0474,supersession,contradiction,0.7660389292244802,0.3881560787599876,0.21700885570388664,0.729931522841715,0.9998574916336386,planning,architecture,investigator,coder,t,f,0.014,high,strategic,llm_v2,1680,2380,f
pair_0475,related_not_contradicting,contradiction,0.7601653380017788,0.2876018241908148,0.11645788162827464,0.7099295820319727,0.7503327691754516,planning,operations,planner,claude-code,t,f,28.724,critical,strategic,llm_v2,672,1388,f
pair_0476,supersession,contradiction,0.783221328352542,0.3068122140923706,0.1800648461705052,0.7493997609531331,0.9999038346111088,operations,operations,codex-mcp-client,codex-mcp-client,t,t,0.010,high,strategic,llm_v2,538,451,f
pair_0477,related_not_contradicting,contradiction,0.7355186657044652,0.3908863779136603,0.20922285616396086,0.7300684733643238,0.9967845489161878,documentation,code_review,cli,reviewer,t,f,0.322,high,strategic,llm_v2,913,801,f
pair_0478,related_not_contradicting,contradiction,0.7779627194455443,0.304443985462457,0.11129692936701242,0.800000011920929,0.5873906167701203,architecture,code_review,coder,reviewer,t,f,53.207,critical,factual,llm_v2,858,914,f
pair_0479,related_not_contradicting,contradiction,0.7495824097017285,0.33589383695217634,0.1620709113162738,0.699999988079071,0.9195717472781215,architecture,architecture,claude-code,admin,t,f,8.385,critical,strategic,llm_v2,1502,1304,f
pair_0480,related_not_contradicting,contradiction,0.7479183783846535,0.28756138304952716,0.14944576396853654,0.7889866839706641,0.8807023741916149,investigation,operations,investigator,claude-code,t,f,12.704,high,factual,llm_v2,1407,1014,f
pair_0481,related_not_contradicting,contradiction,0.7512755990735198,0.3769334717944791,0.20221689892949712,0.7899366977233939,0.9039848826419896,trade_off,implementation,coder,claude-code,t,f,10.094,high,strategic,llm_v2,1031,285,f
pair_0482,related_not_contradicting,contradiction,0.7760858970327272,0.3739795942203953,0.1293477319179419,0.7789736853881759,0.57210841179369,architecture,deployment,claude-code,operator,t,f,55.843,high,strategic,llm_v2,2883,1106,f
pair_0483,related_not_contradicting,contradiction,0.7388145681100626,0.3639379398540942,0.17372424088231578,0.8549853990936603,0.7556817635279792,database,implementation,codex-mcp-client,claude-code,t,f,28.013,high,factual,llm_v2,301,630,f
pair_0484,related_not_contradicting,contradiction,0.7142546519219547,0.3919681777465661,0.0880194341379879,0.5440588279087484,0.5778682361747806,architecture,architecture,codex-mcp-client,claude-code,t,f,54.841,high,strategic,llm_v2,317,4267,f
pair_0485,supersession,contradiction,0.7083759408155537,0.3444796588660096,0.18046658649381286,0.7397296904121932,0.9997614085017389,feature_scope,architecture,codex-mcp-client,coder,t,f,0.024,high,strategic,llm_v2,256,2380,f
pair_0486,related_not_contradicting,contradiction,0.7288356550880573,0.35620281906652995,0.12418368599101764,0.7984359823313284,0.5990974664749802,deployment,deployment,claude-code,deployment-operator,t,f,51.233,high,strategic,llm_v2,424,394,f
pair_0487,related_not_contradicting,contradiction,0.7199667145949654,0.39690484259773806,0.20284010814468875,0.7099295820319727,0.999861264808876,code_review,architecture,reviewer,design-partner,t,f,0.014,critical,strategic,llm_v2,1861,1881,f
pair_0488,supersession,contradiction,0.7057018441010809,0.36998212072670267,0.20783018291210992,0.8197560545874273,0.971006186971723,deployment,deployment,codex-mcp-client,claude-code,t,f,2.942,high,strategic,llm_v2,208,749,f
pair_0489,supersession,contradiction,0.7470401834125672,0.408728127095367,0.24125312523505632,0.7997499427699993,0.9879620028218767,architecture,architecture,claude-code,codex-mcp-client,t,f,1.211,high,strategic,llm_v2,196,229,f
pair_0490,related_not_contradicting,contradiction,0.7407644673216278,0.3649847414066437,0.18839477856243675,0.724568831139805,0.9616883681464885,code_review,architecture,reviewer,architect,t,f,3.906,high,factual,llm_v2,1228,1766,f
pair_0491,related_not_contradicting,contradiction,0.7421604703407094,0.2995610190069138,0.18160148837156673,0.8249848364534654,0.990125668255536,code_review,trade_off,claude-code,codex-mcp-client,t,f,0.992,high,factual,llm_v2,728,338,f
pair_0492,related_not_contradicting,contradiction,0.7381155371696321,0.3547899612238218,0.19211293501323012,0.7348469374350499,0.9983068435038148,code_review,code_review,reviewer,auditor,t,f,0.169,critical,assessment,llm_v2,2695,749,f
pair_0493,supersession,contradiction,0.7666865356269182,0.39793456199789545,0.26838506274065144,0.8797726935809074,0.9999041381483974,security,security,claude-code,codex-mcp-client,t,f,0.010,critical,factual,llm_v2,877,297,f
pair_0494,supersession,contradiction,0.7470116237146618,0.395048143971765,0.20799984241906738,0.7120392986392692,0.9898779650982975,deployment,architecture,codex,coder,t,f,1.017,high,strategic,llm_v2,343,1385,f
pair_0495,related_not_contradicting,contradiction,0.7030864576463561,0.41157770275234595,0.20291979386463027,0.729931522841715,0.9606865738343133,architecture,code_review,claude-code,reviewer,t,f,4.011,high,strategic,llm_v2,2079,94,f
pair_0496,related_not_contradicting,contradiction,0.7661756950515219,0.30224432613943697,0.10860246793966846,0.7783957567818248,0.6024939729971753,investigation,deployment,investigator,claude-code,t,f,50.668,critical,factual,llm_v2,1407,2697,f
pair_0497,related_not_contradicting,contradiction,0.7621112936854427,0.3385293594988088,0.11134107168518764,0.7899366977233939,0.5463215980532874,conflict_resolution,code_review,claude-code,senior-engineer,t,f,60.455,critical,assessment,llm_v2,2667,538,t
pair_0498,related_not_contradicting,contradiction,0.7235956555778273,0.36062510487670796,0.1782950329555871,0.724568831139805,0.9429913065654845,architecture,architecture,claude-code-manual,admin,t,f,5.870,high,strategic,llm_v2,869,1304,f
pair_0499,related_not_contradicting,contradiction,0.8013799322653155,0.3027297315090076,0.17153057300001093,0.7120392986392692,0.9929880820333845,code_review,code_review,coder,reviewer,t,f,0.704,high,factual,llm_v2,824,2027,f
pair_0500,related_not_contradicting,contradiction,0.739316847758434,0.3947674472164927,0.23028225547518483,0.7997499427699993,0.9865845733710982,code_review,planning,claude-code,codex-mcp-client,t,f,1.351,high,strategic,llm_v2,911,483,f
pair_0501,related_not_contradicting,contradiction,0.7562298310776238,0.2768330832359963,0.15282577899504812,0.7300684733643238,0.9999107299764723,code_review,architecture,claude-code,codex-mcp-client,t,f,0.009,high,factual,llm_v2,1621,229,f
pair_0502,related_not_contradicting,contradiction,0.7421844295567537,0.3846045031406209,0.1525162802149972,0.7200000286102295,0.7420915510356281,conflict_resolution,conflict_resolution,staff-reviewer,claude-code,t,f,29.828,high,factual,llm_v2,1350,3364,t
pair_0503,related_not_contradicting,contradiction,0.7843518287821954,0.3766373167950635,0.1918019336688486,0.7977468387824449,0.8138673545916516,planning,investigation,claude-code,investigator,t,f,20.596,high,strategic,llm_v2,1297,441,f
pair_0504,related_not_contradicting,contradiction,0.7122912175241342,0.3932478652709699,0.19615972422789255,0.7099295820319727,0.9864398439158302,code_review,code_review,reviewer,codex-mcp-client,t,f,1.365,high,assessment,llm_v2,316,103,f
pair_0505,supersession,contradiction,0.741001786446086,0.32376116105764896,0.17476058278509202,0.7699350432455755,0.9461181930527512,architecture,architecture,codex-mcp-client,claude-code,t,f,5.539,high,strategic,llm_v2,314,964,f
pair_0506,related_not_contradicting,contradiction,0.8002249767324472,0.3858245367239269,0.24502893593597203,0.8390470825142771,0.9458648715861682,investigation,operational_recovery,investigator,claude-code,t,f,5.566,critical,factual,llm_v2,314,1102,f
pair_0507,supersession,contradiction,0.7419370863660365,0.37037574339293666,0.20589028831344006,0.7493997609531331,0.9997989933728266,design,architecture,reviewer,codex-mcp-client,t,f,0.020,high,strategic,llm_v2,980,428,f
pair_0508,contradiction,contradiction,0.7679734095906005,0.2935254172091972,0.13162271658151656,0.758946659173919,0.7693566273403765,operational_recovery,investigation,claude-code,investigator,t,f,26.220,critical,assessment,llm_v2,964,1678,f
pair_0509,related_not_contradicting,contradiction,0.741370154446358,0.3956403622363037,0.24057334926586058,0.8249848364534654,0.9941819157635161,architecture,design,claude-code,codex-mcp-client,t,f,0.584,critical,factual,llm_v2,1216,417,f
pair_0510,related_not_contradicting,contradiction,0.7074152269544992,0.3551451462358267,0.18228146362212563,0.7389181396921694,0.9818969062820341,code_review,code_review,codex-reviewer,claude-code,t,f,1.827,critical,factual,llm_v2,527,537,f
pair_0511,supersession,contradiction,0.7446669270061271,0.38681081475800416,0.22151481977961907,0.7699350432455755,0.9988218310691518,trade_off,architecture,codex-mcp-client,coder,t,f,0.118,high,strategic,llm_v2,289,344,f
pair_0512,supersession,contradiction,0.825176143185138,0.4313458713867667,0.20041548448489685,0.7576278672396153,0.7431954176286298,architecture,bug_fix,staff-engineer,claude-code,t,f,29.680,high,strategic,llm_v2,900,679,t
pair_0513,contradiction,contradiction,0.7492740114323022,0.32678674208178504,0.12898946086600713,0.7997499427699993,0.6587109938669902,architecture,architecture,claude-code,codex-mcp-client,t,f,41.747,high,strategic,llm_v2,1262,309,f
pair_0514,related_not_contradicting,contradiction,0.7229713563818578,0.43902927243915724,0.22896362306103712,0.7899366977233939,0.913186808798556,architecture,architecture,claude-code,codex-mcp-client,t,f,9.081,high,strategic,llm_v2,962,268,f
pair_0515,related_not_contradicting,contradiction,0.7997192848104688,0.25764565400914086,0.1627324986153359,0.7899366977233939,0.9998195224557401,architecture,trade_off,planner,coder,t,f,0.018,high,strategic,llm_v2,686,1031,f
pair_0516,related_not_contradicting,contradiction,0.7655575771507391,0.34850798585348886,0.15497460756745965,0.7200000286102295,0.8067471468480062,planning,planning,claude-code,planner,t,f,21.474,critical,strategic,llm_v2,634,672,f
pair_0517,related_not_contradicting,contradiction,0.7330444130969335,0.27849868918103315,0.0978616155640086,0.699999988079071,0.6847955112941535,architecture,code_review,claude-code,claude-code,t,t,37.864,critical,assessment,llm_v2,2151,1782,f
pair_0518,related_not_contradicting,contradiction,0.7020955117094885,0.38929652836841555,0.08535271334556281,0.6480740771985428,0.4818545387698638,assessment,strategic,claude-code,strategy-advisor,t,f,73.011,high,strategic,llm_v2,909,581,f
pair_0519,supersession,contradiction,0.7923374891182644,0.38259400582323866,0.24203174821392762,0.7984359823313284,0.9999628615374507,code_review,code_review,coder,reviewer,t,f,0.004,high,assessment,llm_v2,253,510,f
pair_0520,related_not_contradicting,contradiction,0.7599867059409656,0.3831034346955643,0.1698491659236261,0.7789736853881759,0.7488909639520768,investigation,operational,claude-code,codex-mcp-client,t,f,28.916,high,factual,llm_v2,384,879,f
pair_0521,related_not_contradicting,contradiction,0.8170427560629767,0.39312141027277236,0.2225802636981162,0.8378543761621974,0.8270783054218641,investigation,operational_recovery,operator,claude-code,t,f,18.986,critical,factual,llm_v2,902,1141,f
pair_0522,related_not_contradicting,contradiction,0.7084939172210315,0.37813434806351065,0.16794480985040047,0.7546522577717174,0.8306870819104772,trade_off,investigation,codex-mcp-client,investigator,t,f,18.550,critical,factual,llm_v2,165,760,f
pair_0523,supersession,contradiction,0.7475496418171685,0.35628933968856247,0.21271487569693417,0.7997499427699993,0.998621193140526,architecture,architecture,claude-code,codex-mcp-client,t,f,0.138,high,strategic,llm_v2,676,373,f
pair_0524,related_not_contradicting,contradiction,0.7773896860342694,0.3534102453263235,0.23584014532683306,0.8590692486711272,0.9992442334505602,trade_off,planning,codex-mcp-client,planner,t,f,0.076,high,strategic,llm_v2,265,899,f
pair_0525,supersession,contradiction,0.7901261767653914,0.2667564356966623,0.14231709109270502,0.7400000095367432,0.9124602979926562,architecture,architecture,claude-code,codex-mcp-client,t,f,9.161,high,strategic,llm_v2,1381,325,f
pair_0526,related_not_contradicting,contradiction,0.7000014128182006,0.5512796625052148,0.2945821036177111,0.768374920407054,0.9934872328361396,error_handling,trade_off,codex-mcp-client,investigator,t,f,0.653,critical,factual,llm_v2,225,371,f
pair_0527,related_not_contradicting,contradiction,0.704645859261561,0.3442718433526353,0.16571746532156398,0.7997499427699993,0.8541647705288005,architecture,security,planner,codex-mcp-client,t,f,15.763,high,strategic,llm_v2,1906,298,f
pair_0528,related_not_contradicting,contradiction,0.7701859540053843,0.3875628807006828,0.17639669578806424,0.8199999928474426,0.7206739563278131,deployment,deployment,operator,claude-code,t,f,32.757,high,strategic,llm_v2,1106,455,f
pair_0529,related_not_contradicting,contradiction,0.7644828263316988,0.37604533376545246,0.20870465280118486,0.7483314765582876,0.9701305488216062,code_review,architecture,reviewer,coder,t,f,3.032,high,strategic,llm_v2,1008,761,f
pair_0530,related_not_contradicting,contradiction,0.8409023307596037,0.39532600716922806,0.24372632394249982,0.7348469374350499,0.9977106483299979,investigation,investigation,cursor-vscode,claude-code,t,f,0.229,critical,factual,llm_v2,948,1234,f
pair_0531,related_not_contradicting,contradiction,0.7568535431787375,0.39632492847357514,0.20114882968880315,0.7321201907164878,0.9159502544580248,deployment,deployment,operator,claude-code,t,f,8.779,critical,factual,llm_v2,1133,2497,f
pair_0532,related_not_contradicting,contradiction,0.7403093236224503,0.35404751440330084,0.1537424651862113,0.768374920407054,0.7633889874253479,trade_off,investigation,codex-mcp-client,investigator,t,f,26.999,critical,strategic,llm_v2,254,910,f
pair_0533,related_not_contradicting,contradiction,0.7294118191542597,0.44488091528790985,0.27242682787300815,0.8397618743304525,0.9997171632969318,code_review,code_review,coder,reviewer,t,f,0.028,high,factual,llm_v2,416,254,f
pair_0534,supersession,contradiction,0.7151091739110376,0.42671647217590625,0.2049878042058312,0.7799999713897705,0.8612350164358643,deployment,architecture,codex,claude-code,t,f,14.939,high,strategic,llm_v2,343,196,f
pair_0535,related_not_contradicting,contradiction,0.7563124262131772,0.3955709417256521,0.126350501400991,0.8069696430868629,0.5233523215232347,architecture,investigation,claude-code,operator,t,f,64.750,high,strategic,llm_v2,2883,489,f
